[   1618ms] [harness] chrome: Chrome/152.0.7977.65
[   1619ms] [harness] navigating to http://localhost:8000/armagetronad.html
[     55ms] [console.error] WARNING: using emscripten GL emulation. This is a collection of limited workarounds, do not expect it to work.
[     55ms] [console.error] WARNING: using emscripten GL emulation unsafe opts. If weirdness happens, try -sGL_UNSAFE_OPTS=0
[     67ms] [page] load event fired
[   7226ms] [browser.warning/rendering] WebGL: INVALID_ENUM: hint: invalid target   <- http://localhost:8000/armagetronad.js
[   7231ms] [browser.warning/rendering] WebGL: INVALID_ENUM: hint: invalid target   <- http://localhost:8000/armagetronad.js
[   7232ms] [browser.warning/rendering] WebGL: INVALID_ENUM: hint: invalid target   <- http://localhost:8000/armagetronad.js
[   7232ms] [browser.warning/rendering] WebGL: INVALID_ENUM: hint: invalid target   <- http://localhost:8000/armagetronad.js
[   7243ms] [browser.warning/rendering] WebGL: INVALID_ENUM: hint: invalid target   <- http://localhost:8000/armagetronad.js
[   7244ms] [browser.warning/rendering] WebGL: INVALID_ENUM: hint: invalid target   <- http://localhost:8000/armagetronad.js
[   7249ms] [browser.warning/rendering] WebGL: INVALID_ENUM: hint: invalid target   <- http://localhost:8000/armagetronad.js
[   7250ms] [browser.warning/rendering] WebGL: INVALID_ENUM: hint: invalid target   <- http://localhost:8000/armagetronad.js
[   7250ms] [browser.warning/rendering] WebGL: INVALID_ENUM: hint: invalid target   <- http://localhost:8000/armagetronad.js
[   7259ms] [browser.warning/rendering] WebGL: INVALID_ENUM: hint: invalid target   <- http://localhost:8000/armagetronad.js
[   7259ms] [browser.warning/rendering] WebGL: INVALID_ENUM: hint: invalid target   <- http://localhost:8000/armagetronad.js
[   7264ms] [browser.warning/rendering] WebGL: INVALID_ENUM: hint: invalid target   <- http://localhost:8000/armagetronad.js
[   7264ms] [browser.warning/rendering] WebGL: INVALID_ENUM: hint: invalid target   <- http://localhost:8000/armagetronad.js
[   7264ms] [browser.warning/rendering] WebGL: INVALID_ENUM: hint: invalid target   <- http://localhost:8000/armagetronad.js
[   7276ms] [browser.warning/rendering] WebGL: INVALID_ENUM: hint: invalid target   <- http://localhost:8000/armagetronad.js
[   7276ms] [browser.warning/rendering] WebGL: INVALID_ENUM: hint: invalid target   <- http://localhost:8000/armagetronad.js
[   7281ms] [browser.warning/rendering] WebGL: INVALID_ENUM: hint: invalid target   <- http://localhost:8000/armagetronad.js
[   7281ms] [browser.warning/rendering] WebGL: INVALID_ENUM: hint: invalid target   <- http://localhost:8000/armagetronad.js
[   7281ms] [browser.warning/rendering] WebGL: INVALID_ENUM: hint: invalid target   <- http://localhost:8000/armagetronad.js
[   7292ms] [browser.warning/rendering] WebGL: INVALID_ENUM: hint: invalid target   <- http://localhost:8000/armagetronad.js
[   7293ms] [browser.warning/rendering] WebGL: INVALID_ENUM: hint: invalid target   <- http://localhost:8000/armagetronad.js
[   7298ms] [browser.warning/rendering] WebGL: INVALID_ENUM: hint: invalid target   <- http://localhost:8000/armagetronad.js
[   7298ms] [browser.warning/rendering] WebGL: INVALID_ENUM: hint: invalid target   <- http://localhost:8000/armagetronad.js
[   7298ms] [browser.warning/rendering] WebGL: INVALID_ENUM: hint: invalid target   <- http://localhost:8000/armagetronad.js
[   7309ms] [browser.warning/rendering] WebGL: INVALID_ENUM: hint: invalid target   <- http://localhost:8000/armagetronad.js
[   7310ms] [browser.warning/rendering] WebGL: INVALID_ENUM: hint: invalid target   <- http://localhost:8000/armagetronad.js
[   7315ms] [browser.warning/rendering] WebGL: INVALID_ENUM: hint: invalid target   <- http://localhost:8000/armagetronad.js
[   7315ms] [browser.warning/rendering] WebGL: INVALID_ENUM: hint: invalid target   <- http://localhost:8000/armagetronad.js
[   7315ms] [browser.warning/rendering] WebGL: INVALID_ENUM: hint: invalid target   <- http://localhost:8000/armagetronad.js
[   7325ms] [browser.warning/rendering] WebGL: INVALID_ENUM: hint: invalid target   <- http://localhost:8000/armagetronad.js
[   7325ms] [browser.warning/rendering] WebGL: INVALID_ENUM: hint: invalid target   <- http://localhost:8000/armagetronad.js
[   7330ms] [browser.warning/rendering] WebGL: INVALID_ENUM: hint: invalid target   <- http://localhost:8000/armagetronad.js
[   7331ms] [browser.warning/rendering] WebGL: INVALID_ENUM: hint: invalid target   <- http://localhost:8000/armagetronad.js
[   7331ms] [browser.warning/rendering] WebGL: INVALID_ENUM: hint: invalid target   <- http://localhost:8000/armagetronad.js
[   7342ms] [browser.warning/rendering] WebGL: INVALID_ENUM: hint: invalid target   <- http://localhost:8000/armagetronad.js
[   7342ms] [browser.warning/rendering] WebGL: INVALID_ENUM: hint: invalid target   <- http://localhost:8000/armagetronad.js
[   7348ms] [browser.warning/rendering] WebGL: INVALID_ENUM: hint: invalid target   <- http://localhost:8000/armagetronad.js
[   7348ms] [browser.warning/rendering] WebGL: INVALID_ENUM: hint: invalid target   <- http://localhost:8000/armagetronad.js
[   7349ms] [browser.warning/rendering] WebGL: INVALID_ENUM: hint: invalid target   <- http://localhost:8000/armagetronad.js
[   7358ms] [browser.warning/rendering] WebGL: INVALID_ENUM: hint: invalid target   <- http://localhost:8000/armagetronad.js
[   7359ms] [browser.warning/rendering] WebGL: INVALID_ENUM: hint: invalid target   <- http://localhost:8000/armagetronad.js
[   7364ms] [browser.warning/rendering] WebGL: INVALID_ENUM: hint: invalid target   <- http://localhost:8000/armagetronad.js
[   7364ms] [browser.warning/rendering] WebGL: INVALID_ENUM: hint: invalid target   <- http://localhost:8000/armagetronad.js
[   7365ms] [browser.warning/rendering] WebGL: INVALID_ENUM: hint: invalid target   <- http://localhost:8000/armagetronad.js
[   7375ms] [browser.warning/rendering] WebGL: INVALID_ENUM: hint: invalid target   <- http://localhost:8000/armagetronad.js
[   7376ms] [browser.warning/rendering] WebGL: INVALID_ENUM: hint: invalid target   <- http://localhost:8000/armagetronad.js
[   7381ms] [browser.warning/rendering] WebGL: INVALID_ENUM: hint: invalid target   <- http://localhost:8000/armagetronad.js
[   7382ms] [browser.warning/rendering] WebGL: INVALID_ENUM: hint: invalid target   <- http://localhost:8000/armagetronad.js
[   7382ms] [browser.warning/rendering] WebGL: INVALID_ENUM: hint: invalid target   <- http://localhost:8000/armagetronad.js
[   7392ms] [browser.warning/rendering] WebGL: INVALID_ENUM: hint: invalid target   <- http://localhost:8000/armagetronad.js
[   7392ms] [browser.warning/rendering] WebGL: INVALID_ENUM: hint: invalid target   <- http://localhost:8000/armagetronad.js
[   7398ms] [browser.warning/rendering] WebGL: INVALID_ENUM: hint: invalid target   <- http://localhost:8000/armagetronad.js
[   7398ms] [browser.warning/rendering] WebGL: INVALID_ENUM: hint: invalid target   <- http://localhost:8000/armagetronad.js
[   7399ms] [browser.warning/rendering] WebGL: INVALID_ENUM: hint: invalid target   <- http://localhost:8000/armagetronad.js
[   7409ms] [browser.warning/rendering] WebGL: INVALID_ENUM: hint: invalid target   <- http://localhost:8000/armagetronad.js
[   7409ms] [browser.warning/rendering] WebGL: INVALID_ENUM: hint: invalid target   <- http://localhost:8000/armagetronad.js
[   7409ms] [browser.warning/rendering] WebGL: too many errors, no more errors will be reported to the console for this context.   <- http://localhost:8000/armagetronad.js
[  11513ms] [harness] === should-be-the-language-menu ===
[  11568ms] [harness] screenshot -> /private/tmp/claude-502/-Users-user-data-src-armagetronad/8b714b4b-bf5d-42ff-83a1-cb627e3f3086/scratchpad/gate-chrome/01-language-menu.png
[  11607ms] [harness] key Down (1/1)
[  11666ms] [browser.error/network] Failed to load resource: the server responded with a status of 404 (File not found)   <- http://localhost:8000/favicon.ico
[  13154ms] [harness] screenshot -> /private/tmp/claude-502/-Users-user-data-src-armagetronad/8b714b4b-bf5d-42ff-83a1-cb627e3f3086/scratchpad/gate-chrome/02-language-menu-british-english-selected.png
[  13154ms] [harness] === enter-chooses-a-language-and-leaves-this-menu ===
[  13197ms] [harness] key Enter (1/1)
[  16542ms] [harness] screenshot -> /private/tmp/claude-502/-Users-user-data-src-armagetronad/8b714b4b-bf5d-42ff-83a1-cb627e3f3086/scratchpad/gate-chrome/03-first-setup-cursor-on-accept.png
[  16543ms] [harness] eval (()=>{window.__st=0;const o=window.setTimeout;window.setTimeout=function(){window.__st++;return o.apply(this,arguments)};window.__t0=performance.now();return 'setTimeout counter installed'})() => "setTimeout counter installed"
[  19546ms] [harness] eval (()=>{const dt=(performance.now()-window.__t0)/1000;return 'setTimeout calls/sec='+(window.__st/dt).toFixed(1)+' => ~'+(window.__st/dt/2).toFixed(1)+' FPS (MAX_FPS 60)'})() => "setTimeout calls/sec=126.6 => ~63.3 FPS (MAX_FPS 60)"
[  19580ms] [harness] key Down (1/1)
[  21131ms] [harness] screenshot -> /private/tmp/claude-502/-Users-user-data-src-armagetronad/8b714b4b-bf5d-42ff-83a1-cb627e3f3086/scratchpad/gate-chrome/04-first-setup-cursor-on-name.png
[  21164ms] [harness] key Down (1/1)
[  22718ms] [harness] screenshot -> /private/tmp/claude-502/-Users-user-data-src-armagetronad/8b714b4b-bf5d-42ff-83a1-cb627e3f3086/scratchpad/gate-chrome/05-first-setup-cursor-on-colour.png
[  22718ms] [harness] === left-right-changes-a-selection-value ===
[  22751ms] [harness] key Right (1/1)
[  24300ms] [harness] screenshot -> /private/tmp/claude-502/-Users-user-data-src-armagetronad/8b714b4b-bf5d-42ff-83a1-cb627e3f3086/scratchpad/gate-chrome/06-first-setup-colour-value-changed.png
[  24334ms] [harness] key Down (1/1)
[  25888ms] [harness] screenshot -> /private/tmp/claude-502/-Users-user-data-src-armagetronad/8b714b4b-bf5d-42ff-83a1-cb627e3f3086/scratchpad/gate-chrome/07-first-setup-cursor-on-controls.png
[  25921ms] [harness] key Right (1/1)
[  27471ms] [harness] screenshot -> /private/tmp/claude-502/-Users-user-data-src-armagetronad/8b714b4b-bf5d-42ff-83a1-cb627e3f3086/scratchpad/gate-chrome/08-first-setup-controls-value-changed.png
[  27504ms] [harness] key Up (1/1)
[  29057ms] [harness] screenshot -> /private/tmp/claude-502/-Users-user-data-src-armagetronad/8b714b4b-bf5d-42ff-83a1-cb627e3f3086/scratchpad/gate-chrome/09-first-setup-cursor-back-on-colour.png
[  29057ms] [harness] === escape-leaves-the-first-setup-menu-entirely ===
[  29091ms] [harness] key Escape (1/1)
[  32435ms] [harness] screenshot -> /private/tmp/claude-502/-Users-user-data-src-armagetronad/8b714b4b-bf5d-42ff-83a1-cb627e3f3086/scratchpad/gate-chrome/10-welcome-message.png
[  32437ms] [harness] eval (()=>{const c=document.getElementById('canvas');const g=c.getContext('webgl');const d=g.getExtension('WEBGL_debug_renderer_info');return JSON.stringify({VENDOR:g.getParameter(g.VENDOR),RENDERER:g.getParameter(g.RENDERER),VERSION:g.getParameter(g.VERSION),UNMASKED_VENDOR:d?g.getParameter(d.UNMASKED_VENDOR_WEBGL):null,UNMASKED_RENDERER:d?g.getParameter(d.UNMASKED_RENDERER_WEBGL):null,preserveDrawingBuffer:g.getContextAttributes().preserveDrawingBuffer})})() => "{\"VENDOR\":\"WebKit\",\"RENDERER\":\"WebKit WebGL\",\"VERSION\":\"WebGL 1.0 (OpenGL ES 2.0 Chromium)\",\"UNMASKED_VENDOR\":\"Google Inc. (Apple)\",\"UNMASKED_RENDERER\":\"ANGLE (Apple, ANGLE Metal Renderer: Apple M1 Max, Unspecified Version)\",\"preserveDrawingBuffer\":true}"
